,Unnamed: 0,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
44,45,6.838,BIOFABRICATION,90,3,19,18,19,9,6,6,9,0,1,0,Advanced Healthcare Materials
45,46,31.398,CELL,87,0,4,7,3,1,3,7,1,2,7,52,Advanced Healthcare Materials
46,47,18.881,CIRCULATION,86,2,2,4,1,0,3,8,5,2,6,53,Advanced Healthcare Materials
47,48,5.914,MACROMOLECULES,86,1,2,2,5,4,3,9,7,0,1,52,Advanced Healthcare Materials
48,49, ,J MATER CHEM,84,0,0,0,0,0,28,16,9,10,3,18,Advanced Healthcare Materials
49,50,3.405,ANN BIOMED ENG,83,16,9,12,7,3,6,3,7,2,1,17,Advanced Healthcare Materials
50,51,2.448,J MATER SCI-MATER M,79,0,8,5,3,8,7,1,7,8,6,26,Advanced Healthcare Materials
51,52,3.392,MACROMOL BIOSCI,78,4,8,5,6,7,8,4,9,8,4,15,Advanced Healthcare Materials
52,53,4.556,MOL PHARMACEUT,78,1,18,3,13,10,7,7,8,4,4,3,Advanced Healthcare Materials
53,54,5.080,MAT SCI ENG C-MATER,76,5,19,15,8,13,1,3,2,2,0,8,Advanced Healthcare Materials
54,55,6.500,NANOMED-NANOTECHNOL,76,2,14,17,8,9,9,2,10,1,2,2,Advanced Healthcare Materials
55,56,3.952,BIOTECHNOL BIOENG,72,3,5,4,2,6,9,5,5,8,2,23,Advanced Healthcare Materials
56,57,32.621,NAT MED,72,1,5,0,3,3,12,9,5,0,5,29,Advanced Healthcare Materials
57,58,20.955,ACCOUNTS CHEM RES,71,3,2,6,9,10,1,24,0,5,4,7,Advanced Healthcare Materials
58,59,4.485,BIOCONJUGATE CHEM,70,2,4,11,5,1,2,11,4,3,7,20,Advanced Healthcare Materials
59,60,5.005,NANOMEDICINE-UK,69,1,10,9,8,7,11,8,2,3,4,6,Advanced Healthcare Materials
60,61,42.784,NAT REV CANCER,69,1,5,1,2,7,1,5,2,7,2,36,Advanced Healthcare Materials
61,62,9.890,CHEM MATER,65,0,9,6,12,4,7,2,1,1,2,21,Advanced Healthcare Materials
62,63,3.373,J BIOMED MATER RES B,65,2,9,10,4,4,3,5,6,9,2,11,Advanced Healthcare Materials
63,64,3.997,COLLOID SURFACE B,64,0,0,17,11,6,5,3,8,4,4,6,Advanced Healthcare Materials
64,65,79.260,NEW ENGL J MED,63,0,2,3,6,1,2,3,3,2,4,37,Advanced Healthcare Materials
65,66,4.401,J CELL SCI,61,0,1,3,0,1,7,5,7,4,7,26,Advanced Healthcare Materials
66,67,3.335,PHARM RES-DORDR,61,0,2,3,5,1,1,7,4,7,3,28,Advanced Healthcare Materials
67,68,5.667,SENSOR ACTUAT B-CHEM,61,2,9,8,8,7,4,5,5,3,2,8,Advanced Healthcare Materials
68,69,16.710,SCI TRANSL MED,58,2,11,8,8,5,15,5,2,2,0,0,Advanced Healthcare Materials
69,70,3.404,NANOTECHNOLOGY,57,0,9,4,4,9,1,7,9,5,3,6,Advanced Healthcare Materials
70,71,15.211,CIRC RES,56,0,2,2,7,0,3,4,5,0,6,27,Advanced Healthcare Materials
71,72,3.495,BIOPHYS J,55,0,3,1,2,3,1,2,3,3,6,31,Advanced Healthcare Materials
72,73,12.423,NAT PROTOC,55,2,5,2,3,2,4,7,4,7,2,17,Advanced Healthcare Materials
73,74,24.558,PROG POLYM SCI,54,0,2,5,6,1,17,0,6,3,0,14,Advanced Healthcare Materials
74,75,13.578,TRENDS BIOTECHNOL,53,3,6,7,2,5,9,5,3,3,2,8,Advanced Healthcare Materials
75,76,8.784,J CELL BIOL,52,0,0,0,1,3,8,0,3,2,1,34,Advanced Healthcare Materials
76,77, ,ANGEW CHEM-GER EDIT,49,2,2,8,3,6,2,7,5,2,2,10,Advanced Healthcare Materials
77,78,5.553,EXPERT OPIN DRUG DEL,48,3,4,5,7,9,4,3,1,2,7,3,Advanced Healthcare Materials
78,79,8.537,THERANOSTICS,48,1,16,12,8,2,8,1,0,0,0,0,Advanced Healthcare Materials
79,80,13.251,J CLIN INVEST,47,0,1,1,2,2,2,1,4,0,1,33,Advanced Healthcare Materials
80,81,4.089,J TISSUE ENG REGEN M,47,2,6,15,5,8,3,2,2,0,2,2,Advanced Healthcare Materials
81,82,4.491,EUR J PHARM BIOPHARM,45,0,1,7,2,1,8,6,1,4,4,11,Advanced Healthcare Materials
82,83,5.091,J COLLOID INTERF SCI,45,4,3,4,2,2,2,3,1,4,4,16,Advanced Healthcare Materials
83,84,35.612,NAT REV MOL CELL BIO,45,0,4,0,8,2,1,1,0,4,5,20,Advanced Healthcare Materials
84,85,8.788,ANNU REV BIOMED ENG,44,1,1,2,5,7,4,0,3,2,1,18,Advanced Healthcare Materials
85,86,3.864,ANALYST,43,0,7,7,11,7,2,3,3,0,1,2,Advanced Healthcare Materials
86,87,4.483,EXP NEUROL,43,0,1,1,2,1,2,1,7,0,4,24,Advanced Healthcare Materials
87,88,5.158,CARBOHYD POLYM,42,2,7,4,7,5,4,2,2,1,1,7,Advanced Healthcare Materials
88,89,4.539,J IMMUNOL,42,0,5,1,1,0,0,1,1,8,1,24,Advanced Healthcare Materials
89,90,3.621,PLAST RECONSTR SURG,42,0,0,2,4,1,1,2,5,4,1,22,Advanced Healthcare Materials
90,91,3.495,APPL PHYS LETT,41,0,3,2,1,2,5,3,1,3,5,16,Advanced Healthcare Materials
91,92,26.919,NAT METHODS,41,0,4,3,0,1,10,5,3,0,3,12,Advanced Healthcare Materials
92,93,50.167,NAT REV DRUG DISCOV,40,0,2,3,4,0,2,1,4,2,3,19,Advanced Healthcare Materials
93,94,3.483,POLYMER,40,0,0,2,4,3,1,2,3,2,8,15,Advanced Healthcare Materials
94,95,5.971,J NEUROSCI,39,0,0,1,0,1,1,4,2,3,1,26,Advanced Healthcare Materials
95,96,3.075,J PHARM SCI-US,39,0,3,2,0,2,1,5,4,2,3,17,Advanced Healthcare Materials
96,97,5.587,STEM CELLS,39,0,1,2,2,3,2,3,3,2,6,15,Advanced Healthcare Materials
97,98,4.484,J PHYS CHEM C,38,0,2,2,2,2,5,5,5,7,4,4,Advanced Healthcare Materials
98,99,2.475,SENSORS-BASEL,38,1,8,3,5,2,3,3,7,3,1,2,Advanced Healthcare Materials
99,100,4.455,BONE,37,0,1,3,1,1,0,6,4,0,4,17,Advanced Healthcare Materials
0,1, ,ALL Journals,14791,170,1076,1419,1353,1310,1169,957,829,764,658,5086,AGEING RESEARCH REVIEWS
1,2, ,ALL OTHERS (1063),1063,20,102,121,117,86,78,56,45,40,31,367,AGEING RESEARCH REVIEWS
2,3,9.504,P NATL ACAD SCI USA,370,2,12,14,17,17,30,24,24,21,26,183,AGEING RESEARCH REVIEWS
3,4,41.577,NATURE,330,3,10,17,18,20,30,33,19,21,11,148,AGEING RESEARCH REVIEWS
4,5,2.766,PLOS ONE,304,0,10,49,53,70,39,28,22,15,13,5,AGEING RESEARCH REVIEWS
5,6,41.058,SCIENCE,267,1,14,26,5,12,8,15,18,16,5,147,AGEING RESEARCH REVIEWS
6,7,4.011,J BIOL CHEM,260,1,4,7,11,7,23,13,7,9,13,165,AGEING RESEARCH REVIEWS
7,8,31.398,CELL,244,1,13,14,16,37,19,16,10,10,10,98,AGEING RESEARCH REVIEWS
8,9,7.627,AGING CELL,202,1,19,19,25,22,12,19,22,14,13,36,AGEING RESEARCH REVIEWS
9,10,4.902,J GERONTOL A-BIOL,175,4,10,16,18,7,8,11,8,10,9,74,AGEING RESEARCH REVIEWS
10,11,4.454,NEUROBIOL AGING,171,2,11,19,18,10,16,8,8,4,7,68,AGEING RESEARCH REVIEWS
11,12,3.748,MECH AGEING DEV,165,1,3,3,7,9,6,4,7,11,13,101,AGEING RESEARCH REVIEWS
12,13,3.224,EXP GERONTOL,154,2,8,14,18,24,9,6,8,8,4,53,AGEING RESEARCH REVIEWS
13,14,5.971,J NEUROSCI,151,0,3,12,3,7,13,15,12,7,12,67,AGEING RESEARCH REVIEWS
14,15,8.055,NEUROLOGY,145,0,7,4,8,9,18,4,4,9,5,77,AGEING RESEARCH REVIEWS
15,16,20.565,CELL METAB,142,3,26,15,26,11,19,9,10,5,5,13,AGEING RESEARCH REVIEWS
16,17,18.881,CIRCULATION,111,0,4,3,1,9,8,7,3,4,5,67,AGEING RESEARCH REVIEWS
17,18,13.251,J CLIN INVEST,104,0,5,12,8,10,4,7,1,5,2,50,AGEING RESEARCH REVIEWS
18,19,3.476,J ALZHEIMERS DIS,103,1,11,12,18,10,14,10,13,3,3,8,AGEING RESEARCH REVIEWS
19,20,8.973,AGEING RES REV,101,13,14,13,7,7,10,8,7,3,5,14,AGEING RESEARCH REVIEWS
20,21,4.155,J AM GERIATR SOC,85,0,3,3,8,5,9,6,5,0,9,37,AGEING RESEARCH REVIEWS
21,22,2.559,BIOCHEM BIOPH RES CO,84,2,3,8,6,7,3,3,7,3,0,42,AGEING RESEARCH REVIEWS
22,23,14.319,NEURON,81,1,4,7,4,6,3,6,7,5,7,31,AGEING RESEARCH REVIEWS
23,24,5.595,FASEB J,78,2,3,5,4,3,5,4,6,5,4,37,AGEING RESEARCH REVIEWS
24,25,5.179,AGING-US,71,1,8,6,6,12,9,11,9,9,0,0,AGEING RESEARCH REVIEWS
25,26,4.902,HUM MOL GENET,71,1,1,2,4,5,10,5,4,10,1,28,AGEING RESEARCH REVIEWS
26,27,4.539,J IMMUNOL,71,0,0,11,3,2,5,4,6,6,7,27,AGEING RESEARCH REVIEWS
27,28,32.621,NAT MED,71,2,3,10,3,9,7,4,1,1,2,29,AGEING RESEARCH REVIEWS
28,29,11.613,J PINEAL RES,70,0,9,4,5,8,1,3,5,5,10,20,AGEING RESEARCH REVIEWS
29,30,15.132,BLOOD,69,0,4,1,4,1,4,7,1,5,5,37,AGEING RESEARCH REVIEWS
30,31,3.125,BRAIN RES,66,0,4,2,0,8,1,6,2,3,3,37,AGEING RESEARCH REVIEWS
31,32,15.211,CIRC RES,66,0,3,6,3,3,4,5,5,4,7,26,AGEING RESEARCH REVIEWS
32,33,4.609,J NEUROCHEM,65,1,5,1,4,2,4,2,8,5,3,30,AGEING RESEARCH REVIEWS
33,34,7.273,DIABETES,64,2,3,11,6,3,6,0,7,4,4,18,AGEING RESEARCH REVIEWS
34,35,9.462,GENE DEV,63,0,0,4,4,2,2,5,2,7,5,32,AGEING RESEARCH REVIEWS
35,36,14.248,MOL CELL,63,0,1,7,5,4,8,3,7,4,2,22,AGEING RESEARCH REVIEWS
36,37,11.561,NUCLEIC ACIDS RES,62,0,2,11,5,7,7,2,3,3,4,18,AGEING RESEARCH REVIEWS
37,38,6.020,FREE RADICAL BIO MED,61,0,4,5,5,4,5,6,4,4,2,22,AGEING RESEARCH REVIEWS
38,39,12.353,NAT COMMUN,61,2,7,11,21,10,7,1,2,0,0,0,AGEING RESEARCH REVIEWS
39,40,4.277,ANN NY ACAD SCI,60,0,7,3,0,0,0,0,6,2,2,40,AGEING RESEARCH REVIEWS
40,41,2.900,AGE,58,0,4,3,12,17,7,2,3,1,2,7,AGEING RESEARCH REVIEWS
41,42,6.549,AM J CLIN NUTR,58,0,2,2,3,4,3,2,3,7,1,31,AGEING RESEARCH REVIEWS
42,43,19.064,NAT CELL BIOL,58,0,0,4,5,6,4,11,3,6,7,12,AGEING RESEARCH REVIEWS
43,44,5.426,NEUROIMAGE,56,0,1,2,11,5,8,4,7,2,3,13,AGEING RESEARCH REVIEWS
44,45,53.254,LANCET,55,0,3,5,1,4,2,1,3,1,1,34,AGEING RESEARCH REVIEWS
45,46,35.612,NAT REV MOL CELL BIO,55,0,3,3,8,4,5,3,10,2,5,12,AGEING RESEARCH REVIEWS
46,47,6.239,STROKE,55,0,3,0,4,6,3,4,5,4,2,24,AGEING RESEARCH REVIEWS
47,48,11.100,AUTOPHAGY,54,1,2,7,6,4,6,8,3,5,5,7,AGEING RESEARCH REVIEWS
48,49,32.635,NAT REV NEUROSCI,54,0,1,4,3,1,5,11,1,2,4,22,AGEING RESEARCH REVIEWS
49,50,8.032,CELL REP,53,1,16,11,11,8,6,0,0,0,0,0,AGEING RESEARCH REVIEWS
50,51,27.144,LANCET NEUROL,52,0,3,6,2,7,4,6,6,5,1,12,AGEING RESEARCH REVIEWS
51,52,27.125,NAT GENET,52,0,0,1,1,6,1,3,1,5,2,32,AGEING RESEARCH REVIEWS
52,53,10.250,ANN NEUROL,50,0,5,3,3,4,1,3,6,2,1,22,AGEING RESEARCH REVIEWS
53,54,4.398,J NUTR,50,0,0,5,3,3,1,2,4,1,2,29,AGEING RESEARCH REVIEWS
54,55,10.848,BRAIN,49,1,6,6,5,2,0,5,0,6,3,15,AGEING RESEARCH REVIEWS
55,56,10.557,EMBO J,49,0,2,2,0,4,2,8,2,3,0,26,AGEING RESEARCH REVIEWS
56,57,8.784,J CELL BIOL,49,1,0,8,3,3,3,1,0,2,8,20,AGEING RESEARCH REVIEWS
57,58,3.382,NEUROSCIENCE,49,0,4,3,12,4,0,3,2,3,4,14,AGEING RESEARCH REVIEWS
58,59,4.122,SCI REP-UK,49,7,15,22,3,2,0,0,0,0,0,0,AGEING RESEARCH REVIEWS
59,60,2.159,NEUROSCI LETT,48,0,0,3,3,5,0,1,5,3,1,27,AGEING RESEARCH REVIEWS
60,61,6.086,ARTERIOSCL THROM VAS,47,1,1,5,1,3,2,3,7,1,4,19,AGEING RESEARCH REVIEWS
61,62,79.260,NEW ENGL J MED,46,0,0,2,4,9,3,1,0,6,1,20,AGEING RESEARCH REVIEWS
62,63,6.530,ANTIOXID REDOX SIGN,45,0,0,2,7,12,2,8,1,2,3,8,AGEING RESEARCH REVIEWS
63,64,23.290,CELL STEM CELL,45,0,6,8,4,4,4,8,1,4,5,1,AGEING RESEARCH REVIEWS
64,65,5.789,J CLIN ENDOCR METAB,45,0,4,7,4,4,4,4,3,0,0,15,AGEING RESEARCH REVIEWS
65,66,12.764,ALZHEIMERS DEMENT,44,0,1,8,7,8,2,10,7,1,0,0,AGEING RESEARCH REVIEWS
66,67,9.130,CANCER RES,44,0,2,1,2,0,3,1,6,0,3,26,AGEING RESEARCH REVIEWS
67,68,6.854,ONCOGENE,44,0,0,1,4,2,0,5,5,1,3,23,AGEING RESEARCH REVIEWS
68,69,3.569,AM J PHYSIOL-HEART C,43,0,3,1,1,5,1,3,0,3,3,23,AGEING RESEARCH REVIEWS
69,70,19.912,NAT NEUROSCI,43,0,1,4,4,9,3,2,1,1,3,15,AGEING RESEARCH REVIEWS
70,71,15.876,ACTA NEUROPATHOL,42,0,4,5,4,2,1,2,3,1,2,18,AGEING RESEARCH REVIEWS
71,72,4.540,J PHYSIOL-LONDON,42,0,4,3,5,3,3,2,4,2,1,15,AGEING RESEARCH REVIEWS
72,73,3.702,BIOGERONTOLOGY,41,0,4,8,8,4,3,1,5,1,2,5,AGEING RESEARCH REVIEWS
73,74,6.823,HYPERTENSION,41,0,4,3,1,1,5,1,3,4,3,16,AGEING RESEARCH REVIEWS
74,75,3.256,J APPL PHYSIOL,41,0,3,0,2,0,1,2,1,3,5,24,AGEING RESEARCH REVIEWS
75,76, ,ARCH NEUROL-CHICAGO,40,0,1,0,0,0,3,3,4,6,1,22,AGEING RESEARCH REVIEWS
76,77, ,ONCOTARGET,40,3,15,18,2,1,0,1,0,0,0,0,AGEING RESEARCH REVIEWS
77,78,5.540,PLOS GENET,40,0,1,3,7,8,3,3,4,2,2,7,AGEING RESEARCH REVIEWS
78,79,3.813,MOL CELL BIOL,39,0,0,0,2,3,1,2,2,4,0,25,AGEING RESEARCH REVIEWS
79,80,47.661,JAMA-J AM MED ASSOC,38,0,2,2,4,2,2,1,2,1,1,21,AGEING RESEARCH REVIEWS
80,81,5.227,NEUROBIOL DIS,38,0,1,4,3,1,0,1,4,3,3,18,AGEING RESEARCH REVIEWS
81,82,5.108,BBA-MOL BASIS DIS,37,0,13,7,2,0,5,1,0,1,1,7,AGEING RESEARCH REVIEWS
82,83,6.290,CARDIOVASC RES,36,0,0,5,1,3,1,1,1,3,5,16,AGEING RESEARCH REVIEWS
83,84,4.461,DNA REPAIR,36,0,1,3,8,9,1,3,2,1,2,6,AGEING RESEARCH REVIEWS
84,85,3.582,FRONT AGING NEUROSCI,36,1,1,7,15,6,3,0,3,0,0,0,AGEING RESEARCH REVIEWS
85,86,10.790,J EXP MED,36,0,3,2,1,2,4,3,1,0,2,18,AGEING RESEARCH REVIEWS
86,87,3.857,BIOCHEM J,35,0,3,0,2,2,5,2,0,2,2,17,AGEING RESEARCH REVIEWS
87,88,6.023,DIABETOLOGIA,35,0,1,6,2,1,5,4,0,0,1,15,AGEING RESEARCH REVIEWS
88,89,4.018,AM J PHYSIOL-ENDOC M,34,0,2,4,2,0,2,1,2,2,1,18,AGEING RESEARCH REVIEWS
89,90,4.483,EXP NEUROL,34,0,7,4,1,2,2,0,0,3,4,11,AGEING RESEARCH REVIEWS
90,91,3.687,INT J MOL SCI,34,2,6,12,5,7,1,0,0,1,0,0,AGEING RESEARCH REVIEWS
91,92,3.304,CELL CYCLE,33,0,1,5,2,2,4,5,4,4,1,5,AGEING RESEARCH REVIEWS
92,93,3.309,EXP CELL RES,33,0,3,0,4,0,2,2,3,0,1,18,AGEING RESEARCH REVIEWS
93,94,6.045,J CEREBR BLOOD F MET,33,0,3,0,1,5,3,1,2,0,5,13,AGEING RESEARCH REVIEWS
94,95,16.710,SCI TRANSL MED,33,1,4,3,2,4,9,9,1,0,0,0,AGEING RESEARCH REVIEWS
95,96,4.401,J CELL SCI,32,0,3,1,3,2,3,1,4,0,0,15,AGEING RESEARCH REVIEWS
96,97,41.982,NAT REV IMMUNOL,32,0,1,2,2,5,0,3,1,7,4,7,AGEING RESEARCH REVIEWS
97,98,14.163,PROG NEUROBIOL,32,0,7,3,11,0,0,1,0,1,3,6,AGEING RESEARCH REVIEWS
98,99,3.961,ENDOCRINOLOGY,31,0,4,4,0,3,4,2,0,1,4,9,AGEING RESEARCH REVIEWS
99,100,2.999,FEBS LETT,31,0,1,1,0,0,2,6,1,0,1,19,AGEING RESEARCH REVIEWS
0,1, ,ALL Journals,7232,123,499,650,646,620,515,481,430,431,354,2483,AGING CELL
1,2, ,ALL OTHERS (567),567,9,38,75,49,47,43,28,31,37,21,189,AGING CELL
2,3,41.577,NATURE,289,8,19,12,16,16,13,24,16,19,3,143,AGING CELL
3,4,9.504,P NATL ACAD SCI USA,264,1,5,17,20,16,14,8,19,15,13,136,AGING CELL
4,5,7.627,AGING CELL,259,10,31,31,35,20,19,22,17,19,16,39,AGING CELL
5,6,31.398,CELL,237,1,15,13,21,40,11,15,13,8,26,74,AGING CELL
6,7,41.058,SCIENCE,187,1,7,15,5,4,9,11,9,9,10,107,AGING CELL
7,8,4.011,J BIOL CHEM,186,0,4,6,8,5,8,9,9,8,11,118,AGING CELL
8,9,2.766,PLOS ONE,163,0,6,24,14,18,32,30,20,7,7,5,AGING CELL
9,10,4.902,J GERONTOL A-BIOL,102,3,8,11,12,7,9,10,5,7,4,26,AGING CELL
10,11,20.565,CELL METAB,96,2,14,6,7,10,20,6,9,3,3,16,AGING CELL
11,12,5.971,J NEUROSCI,93,0,5,6,6,7,12,8,6,2,4,37,AGING CELL
12,13,13.251,J CLIN INVEST,84,0,1,9,4,13,4,3,4,6,2,38,AGING CELL
13,14,9.462,GENE DEV,79,0,3,3,4,8,2,4,7,3,3,42,AGING CELL
14,15,3.748,MECH AGEING DEV,76,1,4,5,0,5,4,3,5,6,4,39,AGING CELL
15,16,5.179,AGING-US,68,2,16,5,3,12,4,8,11,7,0,0,AGING CELL
16,17,14.248,MOL CELL,68,1,4,3,4,5,5,10,10,1,5,20,AGING CELL
17,18,11.561,NUCLEIC ACIDS RES,67,2,7,8,12,12,7,0,2,4,1,12,AGING CELL
18,19,5.540,PLOS GENET,67,0,5,9,8,6,5,1,4,10,4,15,AGING CELL
19,20,19.064,NAT CELL BIOL,64,0,2,9,0,13,2,7,2,7,9,13,AGING CELL
20,21,3.224,EXP GERONTOL,63,0,5,5,2,7,1,3,6,5,3,26,AGING CELL
21,22,32.621,NAT MED,62,0,7,12,11,2,3,2,0,2,4,19,AGING CELL
22,23,12.353,NAT COMMUN,59,3,6,12,19,13,5,1,0,0,0,0,AGING CELL
23,24,5.595,FASEB J,58,1,2,5,6,2,3,3,2,5,8,21,AGING CELL
24,25,10.557,EMBO J,57,0,6,3,5,2,8,3,1,1,1,27,AGING CELL
25,26,3.813,MOL CELL BIOL,52,0,1,0,4,0,2,0,3,3,2,37,AGING CELL
26,27,35.612,NAT REV MOL CELL BIO,51,0,2,0,13,2,7,1,5,0,1,20,AGING CELL
27,28,4.454,NEUROBIOL AGING,49,2,0,6,9,3,3,4,1,4,1,16,AGING CELL
28,29,8.032,CELL REP,48,4,11,9,12,10,2,0,0,0,0,0,AGING CELL
29,30,3.961,ENDOCRINOLOGY,46,0,2,3,3,4,0,2,2,0,3,27,AGING CELL
30,31,9.251,CURR BIOL,45,1,1,1,1,2,4,3,5,4,2,21,AGING CELL
31,32,6.854,ONCOGENE,45,0,2,1,2,4,3,4,3,2,3,21,AGING CELL
32,33,8.784,J CELL BIOL,44,2,3,1,2,4,1,3,1,4,0,23,AGING CELL
33,34,15.211,CIRC RES,42,0,6,5,3,1,6,4,1,0,3,13,AGING CELL
34,35,8.973,AGEING RES REV,41,5,2,5,7,4,2,4,1,3,0,8,AGING CELL
35,36,27.125,NAT GENET,41,0,1,0,0,2,1,0,1,7,2,27,AGING CELL
36,37,3.304,CELL CYCLE,40,0,1,2,5,3,3,6,4,3,4,9,AGING CELL
37,38,6.020,FREE RADICAL BIO MED,40,0,4,3,3,5,5,5,0,3,1,11,AGING CELL
38,39,4.539,J IMMUNOL,38,0,3,2,0,3,3,5,4,3,2,13,AGING CELL
39,40,14.319,NEURON,38,0,1,3,3,3,1,3,1,5,2,16,AGING CELL
40,41,9.130,CANCER RES,36,0,0,0,2,1,5,1,1,2,2,22,AGING CELL
41,42,18.881,CIRCULATION,35,0,2,2,0,2,2,2,2,6,1,16,AGING CELL
42,43, ,ONCOTARGET,35,0,9,16,5,4,0,1,0,0,0,0,AGING CELL
43,44,2.559,BIOCHEM BIOPH RES CO,34,1,2,0,4,1,5,1,1,2,2,15,AGING CELL
44,45,4.902,HUM MOL GENET,34,0,2,1,6,1,1,7,2,3,1,10,AGING CELL
45,46,6.314,J BONE MINER RES,32,2,2,1,2,6,1,3,0,2,2,11,AGING CELL
46,47,2.900,AGE,30,0,5,2,4,8,3,2,1,0,1,4,AGING CELL
47,48,6.530,ANTIOXID REDOX SIGN,30,1,3,1,7,5,2,3,4,1,0,3,AGING CELL
48,49,3.857,BIOCHEM J,30,0,0,0,2,0,1,5,0,2,5,15,AGING CELL
49,50,4.401,J CELL SCI,30,1,0,0,0,4,5,3,3,2,0,12,AGING CELL
50,51,11.100,AUTOPHAGY,29,2,3,3,3,1,4,1,3,3,3,3,AGING CELL
51,52,23.290,CELL STEM CELL,26,0,1,3,5,3,4,3,1,0,3,3,AGING CELL
52,53,32.635,NAT REV NEUROSCI,26,0,0,2,1,3,3,2,0,2,2,11,AGING CELL
53,54,79.260,NEW ENGL J MED,26,0,0,1,3,4,0,1,0,2,2,13,AGING CELL
54,55,4.122,SCI REP-UK,26,3,9,9,2,2,0,1,0,0,0,0,AGING CELL
55,56,3.125,BRAIN RES,25,1,5,0,1,0,1,0,1,1,0,15,AGING CELL
56,57,12.423,NAT PROTOC,25,0,2,0,2,2,4,1,2,7,2,3,AGING CELL
57,58,5.413,DEVELOPMENT,24,0,1,1,0,1,2,2,1,2,2,12,AGING CELL
58,59,13.214,GENOME BIOL,24,4,1,5,2,5,1,0,1,0,1,4,AGING CELL
59,60,5.789,J CLIN ENDOCR METAB,24,0,0,1,2,0,1,2,2,0,2,14,AGING CELL
60,61,7.273,DIABETES,23,0,3,1,0,2,2,2,2,1,1,9,AGING CELL
61,62,9.163,PLOS BIOL,23,0,1,2,0,0,0,2,5,0,4,9,AGING CELL
62,63,4.609,J NEUROCHEM,22,0,2,1,0,0,3,2,0,1,2,11,AGING CELL
63,64,18.564,TRENDS CELL BIOL,22,0,2,3,5,0,2,6,0,1,1,2,AGING CELL
64,65,4.277,ANN NY ACAD SCI,21,1,0,2,0,0,0,2,2,1,0,13,AGING CELL
65,66,5.638,CELL DEATH DIS,21,0,1,2,7,5,2,1,3,0,0,0,AGING CELL
66,67,4.075,GENETICS,21,0,0,0,1,0,0,1,0,1,1,17,AGING CELL
67,68, ,ARTHRITIS RHEUM-US,20,0,0,0,0,2,1,1,1,3,0,12,AGING CELL
68,69,3.702,BIOGERONTOLOGY,20,2,3,4,0,2,1,0,3,0,2,3,AGING CELL
69,70,9.616,DEV CELL,20,0,1,0,4,0,0,0,2,0,3,10,AGING CELL
70,71,5.296,J MOL CELL CARDIOL,20,1,1,8,4,0,0,1,0,2,0,3,AGING CELL
71,72,4.018,AM J PHYSIOL-ENDOC M,19,0,0,0,1,3,0,0,4,2,0,9,AGING CELL
72,73,22.844,CANCER CELL,19,0,0,3,1,1,2,3,2,1,3,3,AGING CELL
73,74,4.155,J AM GERIATR SOC,19,0,2,0,1,0,2,0,2,3,1,8,AGING CELL
74,75,3.382,NEUROSCIENCE,19,0,0,2,1,2,1,0,1,3,1,8,AGING CELL
75,76,3.309,EXP CELL RES,18,0,0,1,0,0,0,0,0,0,2,15,AGING CELL
76,77,3.512,MOL BIOL CELL,18,0,2,0,0,1,2,0,1,0,2,10,AGING CELL
77,78,6.823,HYPERTENSION,17,1,1,2,0,0,1,0,3,0,1,8,AGING CELL
78,79,6.721,CELL MOL LIFE SCI,16,0,0,4,2,3,1,0,1,0,1,4,AGING CELL
79,80,7.616,ELIFE,16,2,6,2,5,1,0,0,0,0,0,0,AGING CELL
80,81,2.999,FEBS LETT,16,0,1,2,0,1,0,2,2,1,2,5,AGING CELL
81,82,19.912,NAT NEUROSCI,16,0,0,2,0,3,1,2,0,1,0,7,AGING CELL
82,83,41.465,NAT REV GENET,16,0,1,0,3,1,3,1,2,0,0,5,AGING CELL
83,84,3.569,AM J PHYSIOL-HEART C,15,0,0,1,3,0,1,1,1,1,1,6,AGING CELL
84,85,6.290,CARDIOVASC RES,15,2,0,0,1,2,0,1,1,3,1,4,AGING CELL
85,86,10.101,GENOME RES,15,0,0,2,0,1,1,5,1,2,2,1,AGING CELL
86,87,3.532,GERONTOLOGY,15,0,1,2,0,1,0,1,0,2,0,8,AGING CELL
87,88,41.982,NAT REV IMMUNOL,15,0,0,1,0,1,1,3,1,2,3,3,AGING CELL
88,89,24.014,PHYSIOL REV,15,0,1,0,4,1,0,1,0,0,0,8,AGING CELL
89,90,6.239,STROKE,15,0,0,0,1,0,1,4,3,2,0,4,AGING CELL
90,91,4.651,BBA-MOL CELL RES,14,0,5,2,0,3,0,2,1,0,0,1,AGING CELL
91,92,3.730,BMC GENOMICS,14,1,1,0,3,0,0,1,2,2,3,1,AGING CELL
92,93,4.455,BONE,14,0,0,2,1,2,1,1,1,1,0,5,AGING CELL
93,94,3.262,DEV BIOL,14,0,0,0,1,1,0,1,0,0,4,7,AGING CELL
94,95,8.749,EMBO REP,14,0,1,1,0,1,2,1,1,0,0,7,AGING CELL
95,96,3.247,INT J BIOCHEM CELL B,14,0,3,1,0,1,0,0,0,1,0,8,AGING CELL
96,97,2.959,J CELL BIOCHEM,14,0,0,0,1,2,3,2,2,1,0,3,AGING CELL
97,98,6.045,J CEREBR BLOOD F MET,14,0,1,2,3,3,2,1,1,1,0,0,AGING CELL
98,99, ,METHOD MOL BIOL,14,1,2,0,0,3,3,1,1,0,1,2,AGING CELL
