Cited Journal Data: PLOS ONE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
336,3.054,BIOL INVASIONS,261,0,15,41,51,56,50,32,10,2,4,0
337,2.832,EUR J NEUROSCI,261,1,12,30,39,52,50,28,21,11,8,9
338,3.851,MOL CARCINOGEN,261,1,11,26,55,57,47,32,12,10,8,2
339,2.173,SCIENTOMETRICS,261,3,40,50,33,40,29,21,19,16,5,5
340,4.231,BRAIN STRUCT FUNCT,260,1,4,25,37,55,51,44,13,16,8,6
341,1.956,FORESTS,259,8,33,52,49,47,43,12,5,7,3,0
342,3.998,METHODS,259,5,12,45,46,60,32,22,17,10,5,5
343,4.069,AM J PATHOL,258,4,20,34,36,47,39,37,19,14,6,2
344,3.514,CYTOKINE,258,2,25,40,45,52,35,22,14,10,9,4
345,2.533,J BIOTECHNOL,258,1,20,43,45,39,50,25,12,13,5,5
346,2.541,TROP MED INT HEALTH,258,1,23,42,54,54,34,22,15,8,4,1
347,2.112,J MED MICROBIOL,257,3,23,43,45,43,42,30,12,8,3,5
348,4.398,DIS MODEL MECH,256,1,28,34,49,39,41,25,20,11,6,2
349,2.537,EUR J CLIN MICROBIOL,256,2,19,38,54,60,38,18,12,6,5,4
350,1.735,FEMS MICROBIOL LETT,256,5,27,34,43,47,39,29,13,7,7,5
351,2.901,AM J PHYS ANTHROPOL,255,0,13,36,31,61,42,37,15,7,7,6
352,4.012,J ENDOCRINOL,255,1,22,38,45,56,40,25,12,11,5,0
353,2.163,QUATERN INT,254,3,13,41,49,41,34,24,18,11,10,10
354,1.924,WORLD NEUROSURG,254,3,28,58,57,48,36,16,3,3,2,0
355,5.491,FUNCT ECOL,252,0,9,24,61,43,45,31,17,11,10,1
356,3.043,CELL TISSUE RES,250,0,17,31,47,60,38,25,14,8,6,4
357,20.773,GASTROENTEROLOGY,250,4,15,29,51,56,37,30,12,8,4,4
358,3.159,MAR ENVIRON RES,250,2,13,30,34,55,57,38,14,7,0,0
359,31.398,CELL,249,1,12,22,38,48,39,31,22,18,13,5
360,4.398,J NUTR,249,0,40,42,35,53,44,27,5,3,0,0
361,5.497,BIOTECHNOL BIOFUELS,248,1,11,32,52,60,26,38,9,12,5,2
362,6.848,DRUG DISCOV TODAY,248,2,21,45,41,55,34,26,12,8,3,1
363,2.917,INT J CHRONIC OBSTR,248,4,51,35,54,35,48,10,3,2,5,1
364,4.095,J STEROID BIOCHEM,248,1,14,39,54,38,34,40,11,13,3,1
365,2.899,BIOSCIENCE REP,247,2,26,24,59,58,33,18,16,4,5,2
366,2.824,HEARING RES,247,1,21,27,39,61,50,23,11,5,4,5
367,5.216,RNA BIOL,247,0,10,26,42,44,50,27,16,12,14,6
368,3.095,CORAL REEFS,246,3,18,28,43,53,43,20,16,12,8,2
369,2.718,PLANT PHYSIOL BIOCH,246,2,26,53,57,42,43,15,5,1,0,2
370,7.273,DIABETES,245,3,22,24,34,60,43,28,19,5,5,2
371,5.236,MOL CELL PROTEOMICS,245,0,9,34,37,47,42,33,27,8,4,4
372,5.179,AGING-US,244,4,14,39,39,43,41,32,16,9,5,2
373,4.092,AM J PHYSIOL-LUNG C,244,3,27,57,51,30,26,31,6,8,5,0
374,3.489,EXPERT REV PROTEOMIC,244,3,31,37,44,42,39,25,14,2,4,3
375,9.163,PLOS BIOL,244,6,26,32,38,38,41,20,18,13,9,3
376,3.115,J ETHNOPHARMACOL,243,2,20,43,47,56,38,23,10,2,2,0
377,2.105,REPROD FERT DEVELOP,243,0,10,33,41,60,44,23,12,7,11,2
378,3.247,INT J BIOCHEM CELL B,241,2,10,37,30,54,49,34,16,6,3,0
379,6.448,J INVEST DERMATOL,241,0,9,27,47,54,41,17,15,13,10,8
380,,ENEURO,240,4,22,24,34,45,37,26,29,6,7,6
381,24.014,PHYSIOL REV,240,0,10,28,37,51,35,31,16,15,12,5
382,3.315,STEM CELLS DEV,240,1,14,33,30,35,44,34,26,10,7,6
383,4.089,J TISSUE ENG REGEN M,239,0,1,15,30,62,51,33,22,8,9,8
384,3.751,RESP RES,238,3,17,26,55,46,50,19,14,3,4,1
385,3.657,BRIT J NUTR,237,5,18,44,52,53,28,18,12,5,2,0
386,1.990,J EXP MAR BIOL ECOL,237,2,14,22,40,50,51,34,11,8,4,1
387,7.422,EMERG INFECT DIS,236,3,29,40,47,33,33,18,11,14,4,4
388,2.857,FRONT PSYCHIATRY,236,5,25,30,41,45,39,24,13,6,4,4
389,2.885,J DIABETES RES,236,5,29,37,40,55,39,13,5,4,7,2
390,5.080,MAT SCI ENG C-MATER,236,2,22,33,47,63,33,19,3,2,6,6
391,3.188,BIOCHIMIE,235,2,18,31,41,50,40,27,11,7,6,2
392,8.055,NEUROLOGY,235,2,23,45,44,46,33,15,13,5,5,4
393,5.159,INT J OBESITY,234,2,19,31,45,51,28,18,18,16,2,4
394,5.365,MOL CANCER THER,234,1,10,33,44,57,45,21,11,8,3,1
395,5.742,J APPL ECOL,233,0,10,37,54,44,27,30,11,9,8,3
396,5.503,ONCOIMMUNOLOGY,233,1,8,26,46,58,45,16,18,5,4,6
397,2.558,PARASITOL RES,232,8,25,31,39,45,36,33,8,1,4,2
398,3.974,ECOTOX ENVIRON SAFE,231,3,20,39,59,42,39,9,6,8,4,2
399,2.828,BIODIVERS CONSERV,230,2,19,36,45,43,38,17,10,8,7,5
400,2.419,BMC PSYCHIATRY,230,1,37,42,55,39,24,20,8,2,2,0
401,2.077,MOL BREEDING,230,5,29,37,49,36,32,19,6,9,6,2
402,3.616,TOXICOL APPL PHARM,230,1,16,39,40,53,31,28,14,4,4,0
403,,ANN TRANSL MED,229,7,24,38,37,49,36,18,9,4,4,3
404,6.544,NEUROPSYCHOPHARMACOL,229,0,7,26,42,41,38,24,19,20,9,3
405,4.966,BBA-MOL CELL BIOL L,228,2,21,23,46,55,39,22,8,5,4,3
406,9.088,BMC MED,228,2,26,35,48,37,44,25,3,3,3,2
407,2.926,CLIN CHIM ACTA,227,2,31,55,41,34,34,15,5,4,1,5
408,,FRONT PUBLIC HEALTH,227,7,27,35,46,42,27,20,9,6,6,2
409,9.217,IMMUNOL REV,227,3,19,16,40,43,40,37,15,6,6,2
410,4.432,ACS BIOMATER SCI ENG,226,3,26,25,37,49,41,19,12,8,2,4
411,8.360,INT J EPIDEMIOL,226,1,17,41,48,56,28,19,12,1,0,3
412,2.989,PLANT CELL REP,226,0,21,48,40,54,27,18,5,6,3,4
413,3.884,AQUAT TOXICOL,225,6,11,22,48,49,45,30,6,3,5,0
414,6.086,ARTERIOSCL THROM VAS,225,6,20,43,35,51,31,24,7,2,2,4
415,4.455,BONE,225,4,15,39,37,50,27,28,9,5,8,3
416,20.642,CLIN MICROBIOL REV,225,1,25,34,40,31,42,21,19,4,4,4
417,2.696,CURR PROTEIN PEPT SC,225,1,4,23,38,47,43,23,23,10,7,6
418,4.617,ECOLOGY,225,2,21,28,37,49,33,28,14,6,4,3
419,8.784,J CELL BIOL,224,2,8,36,30,33,34,20,31,12,12,6
420,1.804,J THORAC DIS,224,14,31,53,36,38,23,18,6,3,1,1
421,4.410,CELL MICROBIOL,223,0,11,23,27,44,49,31,21,4,9,4
422,4.671,J MED INTERNET RES,223,11,31,44,41,50,13,15,16,2,0,0
423,1.674,MAR FRESHWATER RES,223,0,14,29,45,47,42,27,12,1,3,3
424,6.363,METHODS ECOL EVOL,223,2,17,38,29,42,52,24,4,6,5,4
425,10.848,BRAIN,222,1,10,30,32,51,37,31,11,7,10,2
426,3.224,EXP GERONTOL,222,4,16,28,35,51,39,15,18,6,8,2
427,4.483,EXP NEUROL,222,1,14,16,30,61,37,27,17,11,6,2
428,4.731,PSYCHONEUROENDOCRINO,222,3,15,37,44,46,33,25,6,7,2,4
429,3.818,EVOLUTION,221,2,12,26,40,38,41,29,11,6,8,8
430,2.488,J AVIAN BIOL,221,0,3,18,32,47,46,38,16,9,8,4
431,1.760,ADV EXP MED BIOL,220,0,5,13,28,48,49,20,18,17,16,6
432,2.881,BIOORGAN MED CHEM,220,0,22,35,39,47,29,20,11,9,4,4
433,3.304,CELL CYCLE,220,5,12,28,42,47,34,29,10,8,4,1
434,13.214,GENOME BIOL,220,3,18,28,38,45,29,26,13,7,9,4
435,15.040,J HEPATOL,220,1,26,39,50,32,34,16,15,6,0,1
436,2.561,MOL CELL BIOCHEM,220,0,12,33,42,57,38,17,9,4,5,3
437,7.929,TRENDS PARASITOL,220,6,18,34,30,41,45,29,7,4,4,2
438,18.881,CIRCULATION,219,1,17,41,39,58,16,24,14,5,3,1
439,3.504,TRANSBOUND EMERG DIS,219,0,5,34,42,37,43,28,13,5,10,2
440,3.105,TOXICOL IN VITRO,218,1,20,40,47,39,42,18,8,2,0,1
441,5.316,ACS SYNTH BIOL,217,0,10,12,25,44,44,46,7,13,16,0
442,6.091,CLIN EPIGENETICS,217,2,15,25,41,29,45,28,10,12,6,4
443,6.710,CURR OPIN MICROBIOL,217,9,31,20,36,48,31,21,12,4,3,2
444,1.546,EUPHYTICA,217,6,28,29,45,42,35,20,3,5,1,3
445,2.413,EXP BIOL MED,217,0,16,46,31,49,35,14,14,10,1,1
446,3.141,EXPERT REV ANTI-INFE,217,3,33,33,36,38,30,18,14,5,5,2
447,3.161,NEURAL PLAST,217,2,24,27,29,41,37,26,12,13,5,1
448,16.710,SCI TRANSL MED,217,1,12,28,36,41,38,22,18,11,6,4
449,2.564,GEN COMP ENDOCR,216,3,4,38,50,42,33,13,11,15,4,3
450,1.120,MED HYPOTHESES,216,1,24,33,29,40,38,17,11,11,7,5
451,2.216,POULTRY SCI,216,1,18,57,36,37,31,17,7,3,9,0
452,11.776,TRENDS MICROBIOL,216,1,15,33,37,47,33,26,10,8,5,1
453,1.493,GENET MOL BIOL,215,0,12,28,34,47,42,29,9,6,2,6
454,31.851,NAT REV MICROBIOL,215,0,10,29,26,37,32,36,18,13,11,3
455,1.200,TRANSL CANCER RES,215,5,22,36,35,38,43,22,7,3,2,2
456,2.219,BRAIN BEHAV,214,0,20,31,37,47,39,16,8,8,5,3
457,2.413,ESTUAR COAST SHELF S,214,4,13,34,30,48,41,18,17,6,1,2
458,,GENET MOL RES,214,2,15,43,41,40,31,23,7,6,4,2
459,3.256,J APPL PHYSIOL,214,4,26,35,43,36,31,10,13,6,8,2
460,3.107,J BIOMOL STRUCT DYN,214,0,8,22,35,37,60,29,9,8,3,3
461,1.042,J INTEGR AGR,214,3,16,38,60,42,32,12,1,6,2,2
462,2.442,BIOORG MED CHEM LETT,213,1,21,34,35,43,38,20,6,9,2,4
463,2.050,BMC SYST BIOL,212,1,15,17,38,35,36,29,17,9,12,3
464,5.797,COMPR PHYSIOL,212,1,19,33,29,44,33,32,8,5,7,1
465,3.862,INT J PHARMACEUT,212,3,18,35,40,45,31,20,10,4,4,2
466,4.414,J NUTR BIOCHEM,212,3,8,23,44,59,36,16,12,8,2,1
467,3.240,OPEN FORUM INFECT DI,212,5,17,40,38,40,32,23,8,2,1,6
468,3.007,SOC SCI MED,212,5,27,45,37,43,31,13,3,5,2,1
469,3.569,AM J PHYSIOL-HEART C,211,2,17,30,43,37,38,27,10,4,1,2
470,3.322,DRUG ALCOHOL DEPEN,211,4,27,40,37,38,29,21,7,7,1,0
471,5.415,PLANT CELL ENVIRON,211,1,16,31,39,35,36,25,9,5,11,3
472,6.549,AM J CLIN NUTR,210,2,27,32,47,36,29,18,11,5,1,2
473,3.347,BEHAV ECOL,210,2,10,23,34,42,40,33,9,5,8,4
474,4.946,FOOD CHEM,210,1,20,31,41,48,40,12,10,2,3,2
475,2.733,J INSECT PHYSIOL,210,2,15,24,42,40,25,26,18,7,4,7
476,1.866,MICROBIOL-SGM,210,4,15,21,32,52,37,22,15,5,4,3
477,3.406,REMOTE SENS-BASEL,210,8,32,41,41,44,25,15,1,0,3,0
478,3.184,BIOL REPROD,209,1,7,25,41,47,33,23,18,10,3,1
479,14.357,J AM CHEM SOC,209,2,17,26,32,44,36,26,14,8,3,1
480,8.429,KIDNEY INT,209,3,26,47,39,40,32,11,2,4,2,3
481,3.127,OECOLOGIA,209,0,6,33,47,43,28,26,10,5,9,2
482,0.680,GENES GENOM,208,0,8,26,45,40,47,20,13,4,5,0
483,4.181,TOXICOL SCI,208,2,13,37,40,37,41,21,8,4,2,3
484,4.211,ACS CHEM NEUROSCI,207,5,13,16,34,46,34,32,9,9,4,5
485,4.979,EPIGENOMICS-UK,206,2,18,26,31,42,41,23,12,4,2,5
486,25.148,LANCET INFECT DIS,206,4,24,41,27,50,21,16,10,7,2,4
487,3.595,LIMNOL OCEANOGR,206,0,6,35,40,39,39,24,15,5,3,0
488,14.174,NAT MICROBIOL,206,1,10,26,38,36,39,20,25,6,5,0
489,3.500,SOC COGN AFFECT NEUR,206,0,11,21,36,43,30,18,24,12,8,3
490,,FRONT MED,205,7,19,32,36,42,31,10,10,7,7,4
491,3.603,NEUROCHEM INT,205,2,11,19,38,41,40,23,11,11,6,3
492,3.541,AGR ECOSYST ENVIRON,204,1,26,29,49,38,35,17,3,2,2,2
493,3.998,AM J CANCER RES,204,6,20,28,40,40,36,17,8,7,1,1
494,8.173,BIOSENS BIOELECTRON,204,0,16,42,36,45,29,13,9,11,3,0
495,11.653,PROG RETIN EYE RES,204,2,22,28,32,38,33,18,17,6,6,2
496,3.222,PSYCHOPHARMACOLOGY,204,1,22,26,34,38,40,17,10,11,3,2
497,4.598,EXPERT OPIN THER TAR,203,2,17,24,30,44,43,20,10,6,4,3
498,17.016,GUT,203,0,5,30,31,45,35,23,15,11,6,2
499,4.776,J MATER CHEM B,203,5,20,37,34,33,31,19,12,7,3,2
500,1.701,J MICROBIOL METH,203,1,16,38,30,40,32,20,12,10,2,2
501,4.926,SOIL BIOL BIOCHEM,203,1,10,26,53,48,27,19,11,7,0,1
502,3.202,CANCER MED-US,202,1,18,34,36,46,31,18,9,7,1,1
503,1.596,CHINESE MED J-PEKING,202,3,21,37,51,38,24,15,9,3,0,1
504,3.667,J PEDIATR-US,202,2,21,42,33,38,34,23,7,2,0,0
505,13.709,ACS NANO,201,2,14,29,37,35,36,21,15,4,8,0
506,4.372,CANCER SCI,201,3,13,24,34,55,35,20,5,8,2,2
507,4.171,CURR OPIN INSECT SCI,201,5,19,27,37,37,34,24,12,2,3,1
508,1.848,INSECTS,201,3,13,25,28,50,39,23,8,5,2,5
509,4.000,J PSYCHIATR RES,201,1,12,39,37,37,32,21,9,5,2,6
510,3.785,AM J RESP CELL MOL,200,1,11,30,31,57,30,18,9,5,6,2
511,3.997,COLLOID SURFACE B,200,3,20,30,42,39,31,17,10,6,0,2
512,8.440,ENVIRON HEALTH PERSP,200,3,19,40,44,36,24,12,9,10,1,2
513,1.874,FISH RES,200,1,12,46,42,39,26,17,9,3,2,3
514,3.164,AM J PHYSIOL-RENAL,199,2,19,26,41,47,40,17,3,2,1,1
515,3.074,PROG MOL BIOL TRANSL,199,1,17,24,26,35,25,23,14,18,8,8
516,3.952,BIOTECHNOL BIOENG,198,3,10,28,42,40,23,20,8,15,8,1
517,20.565,CELL METAB,198,2,19,18,28,33,32,33,17,10,2,4
518,3.190,FUTURE MICROBIOL,198,2,15,21,38,39,34,21,13,6,4,5
519,5.559,PAIN,198,2,20,32,37,45,22,22,8,5,4,1
520,11.452,BIOTECHNOL ADV,197,4,15,20,39,44,33,22,7,8,1,4
521,,COGNITION,197,2,14,25,35,32,39,23,8,10,9,0
522,4.495,CRIT REV ONCOL HEMAT,197,0,12,30,39,44,23,28,9,6,5,1
523,2.349,FRONT BIOSCI-LANDMRK,197,0,12,27,29,52,31,21,9,7,7,2
524,1.555,BEHAV PROCESS,196,0,17,24,28,27,39,25,18,12,3,3
525,3.622,INT REV CEL MOL BIO,196,0,7,23,33,39,30,12,23,9,14,6
526,1.702,J FISH BIOL,196,2,6,20,31,46,52,19,10,3,4,3
527,4.042,OBESITY,196,3,15,34,32,44,34,13,9,8,2,2
528,5.515,PEDIATRICS,196,1,17,39,46,45,23,14,5,3,2,1
529,6.023,DIABETOLOGIA,195,0,17,28,31,42,30,22,12,8,4,1
530,4.393,ECOL APPL,195,1,11,35,45,41,33,12,6,5,5,1
531,4.418,HORM BEHAV,195,0,4,31,45,27,39,24,6,14,3,2
532,3.400,J COMP NEUROL,195,0,8,25,28,40,38,25,10,8,6,7
533,7.008,MOL THER,195,0,11,22,36,40,32,21,16,9,5,3
534,4.248,EUR J IMMUNOL,194,3,14,23,27,26,47,18,18,11,7,0
535,3.358,IMMUNOLOGY,194,6,12,28,27,29,31,25,17,9,5,5
536,4.597,MOL CANCER RES,194,0,8,24,24,43,34,33,17,7,3,1
537,11.640,MOL PSYCHIATR,194,0,8,16,25,33,40,30,18,15,5,4
538,5.660,MOL THER-NUCL ACIDS,194,2,21,25,32,31,21,21,12,13,11,5
539,3.286,OPEN BIOL,194,2,13,25,34,32,31,20,16,9,4,8
540,3.709,OIKOS,193,0,9,22,39,31,32,33,8,8,6,5
541,3.249,PLANTA,193,1,15,33,36,38,34,17,8,4,2,5
542,3.146,J PHYS CHEM B,192,3,12,26,33,42,35,21,11,0,2,7
543,,AIDS CARE,191,1,17,27,47,34,30,15,10,8,1,1
544,6.217,J EXP CLIN CANC RES,191,6,11,29,33,42,39,11,5,7,7,1
545,27.125,NAT GENET,191,0,12,16,39,40,40,23,10,6,3,2
546,1.497,3 BIOTECH,190,3,21,34,38,43,33,7,4,5,0,2
547,3.438,BBA-BIOMEMBRANES,190,0,9,17,31,44,31,32,9,12,2,3
548,3.078,INT J PARASITOL,190,0,11,27,24,32,34,23,18,9,12,0
549,3.913,MICROB BIOTECHNOL,190,3,16,25,49,41,25,17,5,5,3,1
550,2.344,MICROB DRUG RESIST,190,1,7,41,33,33,27,22,13,10,2,1
551,2.372,RES MICROBIOL,190,4,22,19,35,33,30,11,16,14,5,1
552,5.846,GLIA,189,1,14,21,22,37,35,30,13,9,5,2
553,1.968,J MED ENTOMOL,189,2,15,29,36,44,31,18,6,3,2,3
554,,P ANN INT IEEE EMBS,189,3,25,37,40,33,24,11,8,3,4,1
555,1.694,BIOL PHARM BULL,188,1,17,31,43,38,32,11,6,2,5,2
556,2.469,BMC GENET,188,0,10,19,37,45,34,20,9,8,3,3
557,3.614,CLIN NEUROPHYSIOL,188,0,15,28,29,47,36,10,14,4,3,2
558,3.451,INT J FOOD MICROBIOL,188,1,22,27,38,37,33,12,11,3,1,3
559,7.051,WATER RES,188,1,14,43,46,40,18,17,5,2,1,1
560,3.441,BIOGEOSCIENCES,187,3,16,32,37,38,26,16,10,3,0,6
561,6.302,BRIEF BIOINFORM,187,0,2,28,38,40,29,21,15,8,3,3
562,3.979,CSH PERSPECT MED,187,0,2,18,32,30,30,24,26,11,12,2
563,2.507,ECOL MODEL,187,6,17,26,35,40,23,21,11,4,2,2
564,11.984,BIOL PSYCHIAT,186,0,4,23,23,38,36,32,14,11,4,1
565,1.892,GENOME,186,0,10,27,33,37,25,31,7,3,5,8
566,14.079,HEPATOLOGY,186,1,24,34,33,36,25,16,7,5,4,1
567,3.511,METABOLOMICS,186,1,10,29,37,35,27,27,9,7,2,2
568,2.050,ARCH ORAL BIOL,185,2,14,41,33,36,29,12,9,5,2,2
569,3.326,EXPERT REV MOL DIAGN,185,6,30,36,26,41,20,12,4,5,2,3
570,2.538,J EVOLUTION BIOL,185,0,3,18,24,28,48,19,15,8,10,12
571,4.291,MED SCI SPORT EXER,185,0,18,36,46,48,18,13,1,4,1,0
572,6.426,MOL NEURODEGENER,185,3,10,23,17,41,36,16,21,10,7,1
573,6.239,STROKE,185,3,31,29,36,41,21,16,4,2,1,1
574,1.829,TREE GENET GENOMES,185,2,3,28,43,31,42,17,2,4,7,6
575,2.609,BBA-PROTEINS PROTEOM,184,1,10,27,33,39,38,18,8,4,5,1
576,2.473,BEHAV ECOL SOCIOBIOL,184,0,13,21,25,27,39,31,11,4,11,2
577,3.557,CLIN IMMUNOL,184,1,9,22,30,48,28,22,8,9,6,1
578,3.482,BIOMED OPT EXPRESS,183,7,17,39,28,44,27,11,3,4,2,1
579,2.935,DRUG DES DEV THER,183,5,18,33,33,32,24,15,8,7,7,1
580,3.466,EUR J PHARM SCI,183,2,19,25,38,43,32,12,5,5,0,2
581,6.291,MOL METAB,183,1,18,13,20,35,37,22,23,5,7,2
582,4.602,NEPHROL DIAL TRANSPL,183,0,15,34,42,48,25,6,6,4,1,2
583,4.185,PROG NEURO-PSYCHOPH,183,2,8,28,34,37,37,17,12,4,3,1
584,2.136,THERIOGENOLOGY,183,0,10,40,28,41,25,17,13,3,4,2
585,2.217,BIOL OPEN,182,2,15,30,24,27,25,30,11,10,4,4
586,4.907,CORTEX,182,2,6,16,35,45,34,17,7,8,8,4
587,2.337,PATHOG DIS,182,6,20,33,28,28,26,14,14,7,3,3
588,3.646,ANN BOT-LONDON,181,0,6,34,29,39,31,20,4,8,6,4
589,3.296,CHEM-BIOL INTERACT,181,2,12,25,41,38,22,21,10,6,3,1
590,6.202,CRIT REV FOOD SCI,181,0,0,16,40,44,36,22,14,6,2,1
591,2.663,LIPIDS HEALTH DIS,181,2,15,26,49,32,27,12,10,4,1,3
592,2.682,MICROBIOLOGYOPEN,181,1,10,24,34,38,32,18,13,6,3,2
593,2.734,MOL GENET GENOMICS,181,0,10,28,36,38,33,18,5,8,4,1
594,3.244,NEUROBIOL LEARN MEM,181,1,7,14,17,45,36,22,14,16,7,2
595,3.532,PROTEOMICS,181,3,9,30,31,28,29,17,16,8,5,5
596,5.930,ACTA PHYSIOL,180,1,6,25,38,40,33,14,12,6,4,1
597,1.635,CROP SCI,180,1,14,37,41,34,18,22,5,2,5,1
598,1.906,GLOBAL HEALTH ACTION,180,4,30,37,37,25,22,13,5,3,2,2
599,2.420,HEALTH POLICY PLANN,180,3,19,34,29,40,26,14,11,1,2,1
600,2.511,J INVERTEBR PATHOL,180,2,12,25,31,38,22,29,11,8,2,0
601,3.831,MICROB CELL FACT,180,3,13,29,35,35,25,22,5,8,3,2
602,3.123,PEDIATR RES,180,1,21,26,29,41,36,13,6,5,2,0
603,4.592,ACS CHEM BIOL,179,2,12,29,24,46,22,18,12,4,6,4
604,4.322,AM J EPIDEMIOL,179,1,4,33,31,46,33,13,10,3,3,2
605,5.770,BMC BIOL,179,2,14,13,31,26,34,21,17,8,7,6
606,8.000,CELL DEATH DIFFER,179,0,12,13,21,49,37,26,8,7,5,1
607,3.542,CLIN EXP IMMUNOL,179,1,13,19,23,35,42,18,15,7,6,0
608,,CONSCIOUS COGN,179,2,5,24,29,27,34,20,10,8,19,1
609,,J CLIN DIAGN RES,179,4,13,30,34,44,27,15,5,5,1,1
610,2.580,REPROD TOXICOL,179,3,11,21,47,36,28,17,5,6,3,2
611,5.609,ADV HEALTHC MATER,178,2,15,29,30,38,26,15,10,4,6,3
612,5.072,CARCINOGENESIS,178,1,2,19,30,42,37,24,9,6,8,0
613,4.520,ECOGRAPHY,178,0,6,16,34,45,29,17,13,8,5,5
614,7.297,ENVIRON INT,178,3,14,34,47,32,20,12,9,2,4,1
615,3.562,INSECT BIOCHEM MOLEC,178,0,8,17,25,32,42,28,11,8,5,2
616,3.312,MOL CELL NEUROSCI,178,2,7,13,31,37,36,25,12,8,5,2
617,3.712,PLANT SCI,178,2,9,37,36,39,28,7,9,2,3,6
618,2.395,BMC NEPHROL,177,2,19,43,44,37,20,9,0,0,0,3
619,5.394,CLIN MICROBIOL INFEC,177,0,21,36,31,37,23,11,8,5,3,2
620,7.233,NANOSCALE,177,3,11,26,29,31,31,22,9,10,3,2
621,10.557,EMBO J,176,0,8,15,25,33,29,23,19,10,10,4
622,2.335,FRONT PEDIATR,176,8,18,25,32,34,30,12,12,3,1,1
623,4.057,INT J BIOL SCI,176,1,19,40,33,29,26,11,5,6,4,2
624,1.904,INT J GENOMICS,176,2,16,24,32,40,26,13,12,4,5,2
625,2.548,REPROD SCI,176,1,5,21,29,42,37,14,8,11,7,1
626,4.505,J LIPID RES,175,1,15,27,33,25,30,16,18,5,4,1
627,1.756,J VIROL METHODS,175,0,16,37,36,34,28,10,6,6,1,1
628,6.305,PLANT BIOTECHNOL J,175,0,12,23,33,45,26,19,6,1,4,6
629,6.378,SCI SIGNAL,175,2,10,12,27,29,31,21,22,10,8,3
630,2.727,TUBERCULOSIS,175,0,9,27,18,31,29,26,11,11,8,5
631,13.930,ANN ONCOL,174,5,14,37,26,36,25,18,6,5,0,2
632,2.556,ANTI-CANCER AGENT ME,174,0,8,25,43,35,24,16,8,6,6,3
633,,BRAIN SCI,174,8,12,28,36,33,21,13,10,6,2,5
634,2.392,CANCER BIOMARK,174,1,16,34,27,28,31,16,9,4,7,1
635,3.179,ENVIRON TOXICOL CHEM,174,2,4,30,49,40,27,10,2,3,4,3
636,4.556,MOL PHARMACEUT,174,1,14,36,25,35,26,13,9,9,4,2
637,8.483,OBES REV,174,0,15,27,42,43,22,13,3,6,1,2
638,2.139,J MAMMAL,173,1,16,29,33,21,25,18,16,4,5,5
639,3.748,MECH AGEING DEV,173,0,7,19,27,29,25,18,27,9,10,2
640,8.290,MED RES REV,173,0,7,13,27,51,35,18,11,6,3,2
641,1.841,ANIM GENET,172,0,10,25,28,49,17,13,10,12,5,3
642,2.916,APPL SOIL ECOL,172,1,7,20,48,39,39,11,3,0,2,2
643,2.872,CLIN VACCINE IMMUNOL,172,4,21,26,20,31,28,17,7,8,8,2
644,2.819,DIGEST DIS SCI,172,2,18,20,35,37,33,11,5,3,7,1
645,2.884,INFLAMMATION,172,1,10,20,33,40,27,17,10,5,5,4
646,4.005,J ENVIRON MANAGE,172,1,7,29,43,37,18,15,12,4,4,2
647,5.963,METABOLISM,172,1,15,32,29,40,22,19,9,3,2,0
648,14.101,NAT REV NEPHROL,172,1,23,34,42,28,20,8,7,4,2,3
649,2.906,AMINO ACIDS,171,0,12,31,38,31,21,20,7,5,5,1
650,12.102,ANGEW CHEM INT EDIT,171,3,13,17,32,32,30,15,9,7,6,7
651,5.890,CONSERV BIOL,171,0,9,24,40,32,28,14,6,9,8,1
652,5.829,CURR TOP MICROBIOL,171,0,3,20,35,41,27,23,7,6,6,3
653,2.312,ENDANGER SPECIES RES,171,2,7,38,26,33,30,22,11,1,1,0
654,4.082,MAGN RESON MED,171,0,7,30,40,47,16,10,18,1,2,0
655,3.454,AM J PHYSIOL-CELL PH,170,4,10,19,30,44,35,14,9,2,1,2
656,6.290,CARDIOVASC RES,170,2,18,23,37,36,28,15,6,5,0,0
657,2.258,COMP BIOCHEM PHYS A,170,0,11,24,21,41,32,22,10,2,3,4
658,1.166,INT J OPHTHALMOL-CHI,170,8,22,34,32,32,20,16,2,1,3,0
659,8.220,BBA-REV CANCER,169,4,12,25,30,32,27,16,7,7,7,2
660,2.631,CAN J FISH AQUAT SCI,169,0,13,16,37,35,19,26,9,5,3,6
661,7.267,GIGASCIENCE,169,2,18,21,29,27,38,11,12,2,5,4
662,2.436,IMMUNOL LETT,169,3,12,22,38,31,30,12,8,8,4,1
663,2.371,INT REV NEUROBIOL,169,0,19,26,34,46,20,8,14,1,0,1
664,10.790,J EXP MED,169,2,7,18,30,35,25,27,11,7,6,1
665,2.195,NEUROPSYCH DIS TREAT,169,4,21,32,29,31,24,15,7,5,0,1
666,3.036,PHYTOPATHOLOGY,169,0,13,23,41,31,25,22,6,2,5,1
667,3.118,ARCH BIOCHEM BIOPHYS,168,0,6,28,32,31,32,16,9,4,4,6
668,4.188,MOL PLANT PATHOL,168,0,4,15,39,29,39,30,6,1,4,1
669,,PERS INDIV DIFFER,168,3,25,22,25,36,26,16,5,5,4,1
