Cited Journal Data: NEUROIMAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
1325,2.454,J MOL NEUROSCI,4,0,0,0,0,0,0,0,1,1,0,2
1326,,J NEUROSCI RURAL PRA,4,0,0,0,2,0,0,1,1,0,0,0
1327,,J NONVERBAL BEHAV,4,0,0,0,0,0,0,0,0,0,0,4
1328,2.051,J ORAL REHABIL,4,0,0,0,0,0,0,1,1,0,0,2
1329,,J PARKINSONISM RESTL,4,0,0,0,0,0,0,2,1,0,0,1
1330,,J PEDIATR PSYCHOL,4,0,0,0,2,0,0,0,1,0,0,1
1331,,J PERS SOC PSYCHOL,4,0,0,0,0,1,0,0,0,0,0,3
1332,,J POSIT PSYCHOL,4,0,0,1,0,0,0,0,1,0,0,2
1333,1.722,J PSYCHIATR PRACT,4,0,0,0,0,1,1,1,0,1,0,0
1334,,J SEX RES,4,0,0,0,0,0,0,0,0,0,0,4
1335,,J SOC PERS RELAT,4,0,0,0,0,1,0,2,0,0,0,1
1336,2.733,J SPORT SCI,4,0,0,0,0,0,0,1,0,0,0,3
1337,2.616,J STUD ALCOHOL DRUGS,4,0,0,0,0,0,0,1,1,0,0,2
1338,3.232,J SYNCHROTRON RADIAT,4,0,0,0,0,0,0,2,0,1,0,1
1339,4.880,J THORAC CARDIOV SUR,4,0,0,0,1,0,0,1,0,0,0,2
1340,4.089,J TISSUE ENG REGEN M,4,0,0,0,0,0,1,0,1,1,0,1
1341,4.197,J TRANSL MED,4,0,0,0,1,0,0,3,0,0,0,0
1342,,J TRAUMA STRESS,4,0,0,1,2,0,0,0,0,1,0,0
1343,2.865,J VESTIBUL RES-EQUIL,4,0,0,0,0,0,0,1,0,0,0,3
1344,,JPN PSYCHOL RES,4,0,0,0,1,1,1,0,0,0,0,1
1345,,JUDGM DECIS MAK,4,0,0,0,1,1,0,1,0,0,0,1
1346,,L N INF SYST ORGAN,4,0,0,0,0,0,0,0,1,0,0,3
1347,,LEADERSHIP ORG DEV J,4,0,0,0,0,1,0,1,2,0,0,0
1348,,LEARN INDIVID DIFFER,4,0,1,0,0,0,1,0,0,0,0,2
1349,2.821,MEAT SCI,4,0,0,0,2,0,0,0,0,0,0,2
1350,3.748,MECH AGEING DEV,4,0,1,0,0,1,0,0,0,0,0,2
1351,,MED ACUPUNCT,4,0,0,0,0,0,0,0,0,1,0,3
1352,1.168,MED CLIN-BARCELONA,4,0,0,0,0,1,1,0,1,0,0,1
1353,5.963,METABOLISM,4,0,0,0,1,1,0,2,0,0,0,0
1354,9.133,MICROBIOME,4,0,0,0,0,0,0,0,1,0,0,3
1355,3.312,MOL CELL NEUROSCI,4,0,0,0,0,1,2,0,0,0,0,1
1356,1.703,MULTIMEDIA SYST,4,0,0,0,4,0,0,0,0,0,0,0
1357,6.500,NANOMED-NANOTECHNOL,4,0,0,0,0,0,0,1,0,0,0,3
1358,50.167,NAT REV DRUG DISCOV,4,0,0,0,0,1,0,1,0,0,1,1
1359,8.089,NAT REV UROL,4,0,0,0,0,0,1,0,1,1,0,1
1360,1.214,NEUROETHICS-NETH,4,0,0,0,2,0,1,0,0,0,0,1
1361,0.368,NEUROPHYSIOLOGY+,4,0,0,0,0,0,0,0,0,0,1,3
1362,,NPJ REGEN MED,4,0,0,0,0,0,0,1,0,0,0,3
1363,,NUCL MED MOLEC IMAG,4,0,0,0,1,0,0,1,1,0,1,0
1364,1.664,ONCOL LETT,4,0,0,0,0,0,0,0,1,1,0,2
1365,0.322,ORVOSI HETILAP,4,0,0,1,0,1,0,0,1,0,0,1
1366,,PERS SOC PSYCHOL B,4,1,0,0,1,0,0,0,0,2,0,0
1367,10.376,PHARMACOL THERAPEUT,4,0,0,0,0,0,0,2,0,0,0,2
1368,,PHYS ACT REV,4,0,2,0,0,0,0,0,2,0,0,0
1369,,POR 6 P 6 BIOT C PXB,4,0,0,2,0,0,1,0,0,0,0,1
1370,,POSTEP PSYCHIAT NEU,4,0,0,0,1,1,1,0,0,0,0,1
1371,,POZ STUD CONTEMP LIN,4,0,0,0,1,0,0,1,0,1,0,1
1372,2.779,PRENATAL DIAG,4,0,1,0,1,0,1,0,0,0,1,0
1373,3.483,PREV MED,4,0,0,0,0,0,1,0,0,1,0,2
1374,,PSYCHOL RES BEHAV MA,4,0,0,0,0,0,1,0,1,0,0,2
1375,,PSYCHOL-J HIGH SCH E,4,0,0,0,0,0,1,1,0,0,0,2
1376,2.392,QUAL LIFE RES,4,0,0,0,0,0,1,0,0,0,0,3
1377,2.163,QUATERN INT,4,0,0,0,0,0,0,0,0,0,0,4
1378,,QUID-INVESTIG CIENC,4,0,0,0,0,0,2,2,0,0,0,0
1379,1.435,RADIAT PHYS CHEM,4,0,0,0,0,1,1,0,0,1,0,1
1380,1.722,RADIOL ONCOL,4,0,1,0,0,0,0,1,0,1,0,1
1381,,RADIOLOGIA-MADRID,4,0,0,1,0,0,0,2,0,0,0,1
1382,,REANIMATION,4,0,0,0,0,1,0,1,0,0,0,2
1383,,RECALL,4,0,0,0,0,0,1,0,1,0,0,2
1384,2.815,REGUL TOXICOL PHARM,4,0,0,0,0,0,0,0,0,2,2,0
1385,3.406,REMOTE SENS-BASEL,4,0,0,0,0,0,1,0,0,0,0,3
1386,2.093,REV BRAS PSIQUIATR,4,0,0,0,0,1,0,1,1,0,0,1
1387,,REV MEX NEUROCIENC,4,0,0,0,0,0,2,0,0,0,0,2
1388,0.912,ROM J MORPHOL EMBRYO,4,0,1,0,0,0,0,0,1,0,0,2
1389,2.936,RSC ADV,4,0,0,0,0,0,2,0,0,0,0,2
1390,0.565,SAINS MALAYS,4,0,2,0,0,0,0,0,0,0,0,2
1391,3.623,SCAND J MED SCI SPOR,4,0,0,0,0,0,0,1,0,0,0,3
1392,,SCAND J PSYCHOL,4,0,0,0,0,0,0,0,1,1,1,1
1393,,SCHIZOPHR RES TREAT,4,0,1,0,0,1,0,0,1,0,0,1
1394,,SECOND LANG RES,4,0,0,0,0,0,1,0,0,1,0,2
1395,1.504,SHOCK WAVES,4,0,0,0,0,0,0,1,0,3,0,0
1396,0.655,SLEEP BIOL RHYTHMS,4,0,0,0,0,0,1,1,0,0,0,2
1397,2.880,SPECTROCHIM ACTA A,4,0,0,0,0,0,2,0,0,1,0,1
1398,0.326,SPECTROSC SPECT ANAL,4,0,0,0,2,0,0,0,0,0,0,2
1399,,SPIRITUAL CLIN PRACT,4,0,0,1,0,0,0,0,1,1,0,1
1400,2.284,STAT METHODS MED RES,4,0,0,0,0,2,0,1,0,1,0,0
1401,1.661,STRESS HEALTH,4,0,0,0,1,0,0,0,0,0,0,3
1402,3.574,SURGERY,4,0,0,1,0,1,0,0,0,0,2,0
1403,2.075,SUSTAINABILITY-BASEL,4,1,0,2,0,0,0,0,1,0,0,0
1404,1.034,SYNTHESE,4,0,0,0,1,0,0,0,0,0,0,3
1405,,THEOR PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
1406,,TOP COGN SCI,4,0,0,0,0,1,1,1,0,0,1,0
1407,,TOPOI-INT REV PHILOS,4,0,0,0,0,0,0,1,1,0,0,2
1408,4.181,TOXICOL SCI,4,0,0,0,0,0,0,2,0,0,0,2
1409,,TRANSPORT RES F-TRAF,4,0,0,0,1,0,0,0,0,0,0,3
1410,0.879,TRAV HUMAIN,4,0,0,0,2,1,0,0,0,0,0,1
1411,12.108,TRENDS PHARMACOL SCI,4,0,0,1,0,0,2,0,0,0,0,1
1412,1.363,VIB SPECTROSC,4,0,0,0,0,0,3,0,1,0,0,0
1413,0.405,VOJNOSANIT PREGL,4,0,0,1,0,0,1,0,0,0,1,1
1414,,2017 IEEE 3 INT FOXB,3,0,0,0,0,2,0,0,0,0,0,1
1415,,2017 IEEE CALC CXB,3,0,0,0,1,0,0,0,0,0,0,2
1416,,2017 INT C COMPXB,3,0,1,0,0,0,0,0,0,0,0,2
1417,,2017 INT C VIRT REXB,3,0,0,0,0,0,1,1,0,0,0,1
1418,,ACAD MANAGE J,3,0,0,0,0,0,0,0,0,0,0,3
1419,,ACAD MANAGE REV,3,0,0,0,0,0,0,0,1,1,1,0
1420,2.313,ACM T SENSOR NETWORK,3,0,0,0,0,0,0,0,1,1,0,1
1421,0.562,ACTA MED OKAYAMA,3,0,0,0,2,0,0,0,0,0,1,0
1422,,ACTA NEUROCHIR SUPPL,3,0,0,0,0,0,0,0,0,0,0,3
1423,1.042,ACTA VET HUNG,3,0,0,0,0,0,0,0,0,0,0,3
1424,1.653,ADV DATA ANAL CLASSI,3,0,0,0,1,0,0,1,0,0,0,1
1425,,ADV INTEL SYS RES,3,0,0,0,0,0,0,1,0,0,1,1
1426,2.064,ADV MED SCI-POLAND,3,0,0,0,0,0,0,0,0,1,0,2
1427,,ALCOHOL TREAT Q,3,0,0,0,1,0,0,0,0,0,0,2
1428,1.011,ALTERN THER HEALTH M,3,0,0,0,0,0,1,1,0,0,0,1
1429,2.901,AM J PHYS ANTHROPOL,3,0,0,0,0,0,0,0,0,2,1,0
1430,2.288,AM J PRIMATOL,3,0,0,0,0,0,0,1,0,0,0,2
1431,15.239,AM J RESP CRIT CARE,3,0,0,0,1,0,0,1,0,0,0,1
1432,1.713,AM J SPEECH-LANG PAT,3,0,0,0,0,0,0,0,0,0,0,3
1433,2.906,AMINO ACIDS,3,0,0,0,2,1,0,0,0,0,0,0
1434,0.731,ANAT HISTOL EMBRYOL,3,0,0,0,0,0,0,0,0,0,1,2
1435,2.734,ANDROLOGY-US,3,0,1,0,0,0,0,1,0,0,0,1
1436,3.067,ANIM BEHAV,3,0,1,0,0,0,0,0,0,0,0,2
1437,,ANN NEUROSCI,3,0,0,0,0,0,0,0,0,0,0,3
1438,,ANN TRANSL MED,3,0,0,0,0,0,1,1,0,0,0,1
1439,,ANNU REV ANTHROPOL,3,0,0,1,0,0,0,0,1,0,1,0
1440,,ANNU REV ORGAN PSYCH,3,0,0,0,0,0,1,0,0,0,0,2
1441,1.983,APPL INTELL,3,0,1,0,0,0,0,0,0,0,0,2
1442,,APPL PSYCHOLINGUIST,3,0,0,0,0,0,0,0,0,1,1,1
1443,1.642,APPL SPECTROSC,3,0,0,0,0,1,0,0,0,0,0,2
1444,2.826,APPL SPECTROSC REV,3,0,0,0,0,0,2,0,1,0,0,0
1445,0.595,ARCH ITAL BIOL,3,0,0,0,1,0,0,0,0,1,0,1
1446,3.814,ARTIF INTELL REV,3,0,0,0,0,0,0,0,0,1,1,1
1447,1.842,ASAIO J,3,0,0,0,0,0,1,0,1,0,0,1
1448,,AVANT,3,0,0,0,1,0,0,0,0,1,0,1
1449,,BEC MINDF INT MINDXB,3,0,0,0,0,0,1,1,0,1,0,0
1450,,BIO WEB CONF,3,0,0,0,0,0,0,0,1,0,0,2
1451,2.000,BIOELECTROMAGNETICS,3,0,0,0,0,0,0,1,0,0,0,2
1452,3.702,BIOGERONTOLOGY,3,1,1,0,0,0,0,0,1,0,0,0
1453,1.619,BIOSYSTEMS,3,0,0,0,0,0,1,0,0,0,1,1
1454,,BJPSYCH OPEN,3,0,1,0,0,0,0,0,0,1,0,1
1455,1.836,BLOOD CELL MOL DIS,3,0,0,0,1,0,0,0,0,0,0,2
1456,3.317,BMC MED GENOMICS,3,0,0,0,0,0,1,1,1,0,0,0
1457,2.395,BMC NEPHROL,3,0,0,0,0,0,0,0,0,1,0,2
1458,1.770,BMC OPHTHALMOL,3,0,0,0,1,2,0,0,0,0,0,0
1459,,BRAIN ED MOL MECHXB,3,0,0,0,1,0,0,0,0,1,0,1
1460,3.838,BRIT J CLIN PHARMACO,3,0,0,0,0,0,1,0,0,0,0,2
1461,1.000,CAN ASSOC RADIOL J,3,0,0,0,0,0,0,2,0,0,0,1
1462,2.000,CAN J REMOTE SENS,3,0,0,0,0,0,0,0,0,2,0,1
1463,5.592,CELL CHEM BIOL,3,0,0,0,0,1,1,0,0,0,0,1
1464,,CEREBROVASC DIS EXTR,3,0,0,0,0,0,0,0,0,0,1,2
1465,,CHALL POL EARL INTXB,3,0,0,0,0,1,0,0,0,1,0,1
1466,2.701,CHEMOMETR INTELL LAB,3,0,0,0,0,1,0,0,0,0,0,2
1467,,CHILDREN-BASEL,3,0,1,0,0,0,0,0,0,0,0,2
1468,,CHIN J APPL LINGUIST,3,0,0,0,0,0,1,0,0,0,0,2
1469,2.895,CIRC J,3,0,0,0,3,0,0,0,0,0,0,0
1470,2.807,CLIMACTERIC,3,0,0,0,0,0,2,0,0,0,0,1
1471,0.404,CLIN EXP OBSTET GYN,3,0,0,0,0,0,0,2,0,0,1,0
1472,3.217,CLIN EXP OPHTHALMOL,3,0,0,0,0,0,0,2,1,0,0,0
1473,1.015,CLIN NEUROPATHOL,3,0,0,0,0,0,0,1,1,1,0,0
1474,6.309,CLIN NUCL MED,3,0,0,0,0,0,0,0,0,1,0,2
1475,4.091,CLIN ORTHOP RELAT R,3,0,0,0,0,0,0,0,0,0,1,2
1476,4.464,CLIN PHARMACOKINET,3,0,0,0,1,0,1,0,0,0,0,1
1477,4.621,CLIN TRANSL GASTROEN,3,0,0,0,0,1,0,0,1,0,0,1
1478,,COGNITIVE THER RES,3,0,0,0,0,0,1,0,0,0,0,2
1479,1.023,COLOR RES APPL,3,0,0,0,0,0,1,1,0,1,0,0
1480,,COMMUN SCI DISORD-CS,3,0,1,0,0,0,0,0,0,0,0,2
1481,1.701,COMPLEMENT THER CLIN,3,0,1,0,0,0,0,0,0,1,0,1
1482,1.860,COMPUT MATH APPL,3,0,0,0,0,0,1,1,0,0,0,1
1483,1.940,COMPUTER,3,0,0,0,2,0,1,0,0,0,0,0
1484,,CONC SURV MUS PHILXB,3,0,0,0,0,0,0,0,1,0,1,1
1485,,CONNS TRANSL NEURXB,3,0,0,0,0,0,1,0,0,1,1,0
1486,2.120,CURR EYE RES,3,0,1,0,0,0,0,0,1,0,0,1
1487,0.299,CURR MED IMAGING REV,3,0,0,0,1,0,0,0,0,0,0,2
1488,2.715,CURR PAIN HEADACHE R,3,0,0,0,0,1,1,0,0,0,0,1
1489,6.023,DIABETOLOGIA,3,0,0,0,0,0,0,0,0,0,2,1
1490,,DISABIL REHABIL-ASSI,3,0,0,0,1,0,1,0,1,0,0,0
1491,1.175,DISPLAYS,3,0,0,0,0,0,0,0,0,0,0,3
1492,,DTSCH Z AKUPUNKT,3,0,0,0,0,0,0,0,0,2,0,1
1493,,EARLY CHILD RES Q,3,0,0,0,0,0,0,0,0,0,0,3
1494,,EDUC PSYCHOL HANDB,3,0,0,0,0,0,0,1,0,1,0,1
1495,,EJNMMI PHYS,3,1,0,0,0,0,0,0,0,0,0,2
1496,1.360,ELECTROMAGN BIOL MED,3,0,0,1,1,0,0,0,0,0,0,1
1497,10.557,EMBO J,3,0,0,0,0,0,1,0,1,0,0,1
1498,1.500,EPILEPTIC DISORD,3,0,0,1,0,0,0,0,0,0,1,1
1499,2.019,ERGONOMICS,3,0,0,0,0,0,1,0,0,0,0,2
1500,10.683,EUR J HEART FAIL,3,0,0,1,0,0,1,0,0,0,0,1
1501,4.423,EUR J NUTR,3,0,0,0,0,0,0,0,0,0,2,1
1502,3.040,EUR J PHARMACOL,3,0,1,0,0,0,0,0,0,1,1,0
1503,,EUR REV,3,0,0,0,1,0,0,0,0,0,0,2
1504,4.692,EXPERT OPIN DRUG DIS,3,0,0,1,0,1,0,0,0,1,0,0
1505,2.607,EXPERT REV RESP MED,3,0,0,0,0,0,0,2,0,0,0,1
1506,0.991,EXPLORE-NY,3,0,0,0,0,0,0,0,0,2,1,0
1507,,FIBRECULTURE J,3,0,0,0,0,0,0,0,0,0,0,3
1508,3.520,FOOD RES INT,3,0,0,0,0,0,0,1,0,1,1,0
1509,,GAME ECON BEHAV,3,0,0,0,0,1,0,0,0,1,0,1
1510,,GAMES HEALTH J,3,0,0,0,0,0,1,0,0,0,0,2
1511,20.773,GASTROENTEROLOGY,3,0,0,0,0,0,0,0,0,1,0,2
1512,1.181,GENET TEST MOL BIOMA,3,0,0,0,0,0,0,0,0,0,0,3
1513,,GER LIFE LETT,3,0,0,0,0,0,2,1,0,0,0,0
1514,,GUTXB,3,0,0,0,0,0,2,0,1,0,0,0
1515,,IEEE ICC,3,0,0,0,0,0,0,1,0,0,0,2
1516,,IEEE INT ULTRA SYM,3,0,1,0,0,0,0,1,0,0,0,1
1517,0.502,IEEE LAT AM T,3,0,0,0,0,0,2,0,0,0,0,1
1518,,IEEE PAC VIS SYMP,3,0,0,0,0,2,0,0,1,0,0,0
1519,1.952,IEEE T COGN DEV SYST,3,0,0,0,0,0,1,0,0,1,0,1
1520,1.467,IEEE T MAGN,3,0,0,0,1,0,0,0,1,0,0,1
1521,2.950,IEEE-ACM T AUDIO SPE,3,0,0,0,0,0,2,0,0,0,1,0
1522,,IEEE-CAA J AUTOMATIC,3,0,0,0,0,0,1,0,0,0,0,2
1523,1.061,INDIAN J PSYCHIAT,3,0,0,0,1,0,0,0,0,0,0,2
1524,1.158,INDOOR BUILT ENVIRON,3,0,0,0,0,0,0,0,0,0,0,3
1525,,ING SOLIDAR,3,0,0,0,0,0,0,0,0,0,0,3
1526,,INT C COMPUT,3,0,0,0,0,0,1,0,1,0,0,1
1527,,INT C KNOWL SMART,3,0,0,0,0,0,0,1,0,0,0,2
1528,,INT J BIOMED,3,0,0,0,0,0,0,0,0,2,0,1
1529,0.840,INT J BIOSTAT,3,0,0,0,0,0,0,1,0,0,1,1
1530,,INT J COGN INFORM NA,3,0,0,0,0,0,0,0,0,1,1,1
1531,8.360,INT J EPIDEMIOL,3,0,0,1,1,0,0,0,0,0,1,0
1532,1.259,INT J HUM-COMPUT INT,3,0,0,0,0,0,1,0,1,0,0,1
1533,1.755,INT J INF TECH DECIS,3,0,0,0,0,0,0,1,0,1,1,0
1534,,INT J SERIOUS GAMES,3,0,1,0,0,1,0,0,1,0,0,0
1535,2.489,INT J SPORT NUTR EXE,3,0,0,0,0,0,0,0,0,1,0,2
1536,3.384,INT J SPORT PHYSIOL,3,0,0,0,0,0,1,0,0,0,1,1
1537,,INT SYMP DISTR COMPU,3,0,0,0,0,0,0,0,0,0,0,3
1538,,INTERACT STUD,3,0,1,0,0,1,0,0,0,0,0,1
1539,1.053,IRAN J PUBLIC HEALTH,3,0,0,0,0,0,0,0,2,0,0,1
1540,0.786,IRAN RED CRESCENT ME,3,0,0,1,1,0,0,0,0,0,0,1
1541,,J ACUPUNCT MERIDIAN,3,0,0,0,0,0,0,0,1,0,0,2
1542,,J ACUPUNCT TUINA SCI,3,0,0,0,0,0,0,0,0,0,0,3
1543,,J ADDICT DIS,3,0,0,1,0,0,0,1,1,0,0,0
1544,1.454,J ANESTH,3,0,0,0,0,1,0,1,0,0,0,1
1545,,J APPL BEHAV SCI,3,0,0,0,0,2,0,0,0,0,0,1
1546,1.301,J APPL CLIN MED PHYS,3,0,0,0,0,0,1,0,0,0,0,2
1547,2.319,J ATHL TRAINING,3,0,0,0,0,0,1,0,0,0,1,1
1548,,J BODYW MOV THER,3,0,0,0,0,1,0,0,0,0,1,1
1549,5.457,J CARDIOVASC MAGN R,3,0,0,0,2,0,0,0,0,0,0,1
1550,2.901,J CHILD ADOL PSYCHOP,3,0,0,0,0,0,0,0,0,0,0,3
1551,,J CHILD ADOLES SUBST,3,0,0,0,0,0,0,0,2,0,1,0
1552,,J CLIN DIAGN RES,3,0,0,0,0,0,0,0,0,0,0,3
1553,2.450,J CLIN MONIT COMPUT,3,0,0,0,0,0,2,0,0,0,0,1
1554,,J COGN CULT,3,0,0,0,1,0,0,1,0,0,0,1
1555,1.771,J COMP PSYCHOL,3,0,1,0,0,0,1,0,0,0,0,1
1556,,J CONSTR PSYCHOL,3,0,0,0,0,0,1,0,0,1,0,1
1557,,J CONSUM PSYCHOL,3,1,0,0,0,0,0,0,0,0,0,2
1558,1.960,J CRANIO MAXILL SURG,3,0,0,1,1,0,0,0,0,0,0,1
1559,,J CROSS CULT PSYCHOL,3,0,0,0,0,0,0,0,0,1,1,1
1560,,J DEAF STUD DEAF EDU,3,0,0,0,1,0,0,1,0,0,1,0
1561,,J ECON PSYCHOL,3,0,0,0,0,0,0,0,2,0,0,1
1562,1.896,J ECT,3,0,0,0,0,0,0,0,0,1,0,2
1563,1.568,J ELECTROMYOGR KINES,3,0,0,0,0,0,0,0,0,0,0,3
1564,10.790,J EXP MED,3,0,0,0,0,0,0,0,2,0,0,1
1565,,J HAPPINESS STUD,3,0,0,0,0,1,0,1,0,0,0,1
1566,,J HEALTH PSYCHOL,3,0,0,0,0,0,0,1,0,1,0,1
1567,0.535,J IMAGING SCI TECHN,3,0,0,1,0,1,1,0,0,0,0,0
1568,,J INDIAN ASSOC CHILD,3,0,0,0,1,1,0,0,0,0,0,1
1569,1.423,J LABELLED COMPD RAD,3,0,1,0,0,1,0,0,0,0,0,1
1570,,J LEARN DISABIL-US,3,0,0,0,0,0,0,3,0,0,0,0
1571,,J MANAGE,3,0,0,0,0,0,1,1,0,0,0,1
1572,1.786,J MATH BIOL,3,0,0,1,0,0,0,0,1,0,0,1
1573,,J MATH-DIDAKT,3,0,0,0,0,0,1,2,0,0,0,0
1574,0.412,J MED DEVICES,3,0,0,0,1,0,0,0,0,0,0,2
1575,,J MIND MED SCI,3,1,0,0,0,1,0,0,0,0,0,1
1576,2.152,J NEURO-OPHTHALMOL,3,0,0,0,0,0,0,0,1,1,0,1
1577,3.633,J NEUROL PHYS THER,3,0,0,0,0,0,0,0,0,0,1,2
1578,1.230,J OBSESS-COMPULS REL,3,0,0,0,0,0,0,1,0,0,0,2
1579,,J PERS,3,0,0,0,1,0,0,0,0,1,0,1
1580,,J PRAGMATICS,3,0,0,0,0,0,0,0,0,2,0,1
1581,2.600,J QUANT SPECTROSC RA,3,0,0,0,1,0,1,0,0,0,0,1
1582,2.894,J R STAT SOC B,3,0,0,0,1,0,0,0,0,0,0,2
1583,0.452,J REPROD MED,3,0,0,0,0,0,0,1,0,0,0,2
1584,,J RES PERS,3,0,0,1,0,0,0,0,0,1,0,1
1585,3.470,J RHEUMATOL,3,0,0,0,0,0,0,0,0,0,0,3
1586,4.750,J STROKE,3,0,0,0,1,0,0,1,0,0,1,0
1587,4.237,J VIRAL HEPATITIS,3,0,0,0,1,0,1,0,0,1,0,0
1588,6.669,JAMA OPHTHALMOL,3,0,0,0,0,0,0,0,0,0,0,3
1589,47.661,JAMA-J AM MED ASSOC,3,0,0,0,0,0,1,0,0,1,0,1
1590,2.716,JARO-J ASSOC RES OTO,3,0,0,0,1,0,1,0,0,0,0,1
1591,1.288,KAOHSIUNG J MED SCI,3,0,0,1,0,1,0,1,0,0,0,0
1592,,LANG COGN,3,0,0,0,0,0,0,0,0,0,0,3
1593,,LANG LINGUIST-TAIWAN,3,0,0,0,0,0,0,0,0,0,0,3
1594,,LEARN INSTR,3,0,0,0,0,0,0,0,0,1,0,2
1595,,LINGUIST APPROACH BI,3,0,0,0,0,0,0,1,0,0,0,2
1596,,LINGUISTICS,3,0,0,0,0,0,0,0,0,0,0,3
1597,,LOND REV EDUC,3,0,0,0,0,0,0,0,0,1,1,1
1598,1.923,MED ENG PHYS,3,0,0,0,0,0,0,1,0,0,0,2
1599,0.172,MED SPORT,3,0,0,0,0,0,0,0,1,1,0,1
1600,2.759,MOL BIOSYST,3,0,0,0,0,0,0,1,1,0,0,1
1601,,MONIST,3,0,0,1,0,0,0,0,0,0,0,2
1602,,MRI PICT PROT 3 EDXB,3,0,0,0,0,0,1,0,0,0,0,2
1603,,MUSCULOSKEL SCI PRAC,3,0,0,0,0,0,0,0,0,0,1,2
1604,5.005,NANOMEDICINE-UK,3,0,0,1,0,0,0,1,0,1,0,0
1605,3.163,NEUROCRIT CARE,3,0,0,0,1,1,0,0,0,0,0,1
1606,,NEUROL RES INT,3,0,0,0,0,0,0,0,0,0,0,3
1607,1.938,NEUROLOGIA,3,0,0,1,0,0,0,0,0,1,0,1
1608,2.487,NEUROMUSCULAR DISORD,3,0,0,0,1,0,0,0,0,0,0,2
1609,2.811,NEUROTOXICOL TERATOL,3,0,1,0,0,0,0,0,0,0,1,1
1610,79.260,NEW ENGL J MED,3,0,0,0,0,1,0,0,0,0,0,2
1611,0.229,NUNCIUS,3,0,0,0,0,2,1,0,0,0,0,0
1612,1.725,NURS RES,3,0,0,0,0,1,1,0,1,0,0,0
1613,3.127,OECOLOGIA,3,0,0,0,0,0,0,1,0,0,0,2
1614,0.484,OPEN MED-WARSAW,3,0,0,0,0,0,0,0,1,0,1,1
1615,2.310,ORAL DIS,3,0,0,0,0,0,1,0,0,1,0,1
1616,3.607,ORPHANET J RARE DIS,3,0,0,0,1,0,0,0,1,0,0,1
1617,5.454,OSTEOARTHR CARTILAGE,3,0,0,0,0,0,0,0,0,1,0,2
1618,,P 2017 ACM INTXB,3,0,0,0,1,0,0,0,0,0,0,2
1619,,P ASM INT MECH ENGXB,3,0,0,0,0,0,0,0,0,1,0,2
1620,,P IEEE VIRT REAL ANN,3,0,0,0,0,0,1,0,0,0,0,2
1621,2.187,PAIN PRACT,3,0,0,0,0,0,0,1,1,0,0,1
1622,2.117,PARKINSONS DIS-US,3,0,0,0,0,1,0,0,0,0,0,2
1623,2.646,PEDIATR BLOOD CANCER,3,0,0,0,0,0,1,0,0,1,0,1
1624,2.851,PEPTIDES,3,0,0,1,0,0,0,0,0,0,1,1
1625,18.964,PHARMACOL REV,3,1,0,0,0,1,0,0,0,0,0,1
1626,,PHIL PSYCHOPATHOL,3,0,0,0,0,0,1,1,0,0,0,1
1627,,PHILOS COMPASS,3,0,0,0,1,1,1,0,0,0,0,0
1628,3.906,PHYS CHEM CHEM PHYS,3,0,0,1,0,0,1,1,0,0,0,0
1629,1.960,PHYSICA D,3,0,0,0,1,1,0,0,1,0,0,0
1630,2.434,PLACENTA,3,0,0,0,0,1,1,0,1,0,0,0
1631,5.540,PLOS GENET,3,0,0,0,0,1,1,0,0,0,1,0
1632,1.850,PM&R,3,0,0,1,0,0,0,0,0,0,0,2
1633,,PRIMENJ PSIHOL,3,0,0,0,0,0,1,0,0,0,0,2
1634,,PROCD SOC BEHV,3,0,0,0,0,0,0,0,0,0,0,3
1635,,PROCEDIA ENGINEER,3,0,0,0,0,1,0,0,0,0,0,2
1636,8.435,PROG LIPID RES,3,0,0,0,0,0,0,1,0,1,0,1
1637,11.653,PROG RETIN EYE RES,3,0,0,0,1,0,0,2,0,0,0,0
1638,,PSICOL CLIN SVILUPP,3,0,0,0,0,0,0,0,0,0,1,2
1639,,PSYCHIAT CLIN PSYCH,3,0,0,0,0,0,0,0,0,2,1,0
1640,1.586,PSYCHIAT GENET,3,0,0,0,1,0,1,0,1,0,0,0
1641,,PSYCHOANAL INQ,3,0,0,0,0,0,0,1,1,0,0,1
1642,,PSYCHOTHERAPEUT,3,0,1,0,0,0,0,0,0,0,1,1
1643,2.862,RADIAT ONCOL,3,0,0,1,0,0,0,0,0,0,1,1
1644,1.616,RES VET SCI,3,0,0,0,0,0,0,0,0,0,0,3
1645,1.792,RESP PHYSIOL NEUROBI,3,0,0,0,0,0,1,0,0,0,0,2
1646,36.367,REV MOD PHYS,3,1,0,0,1,0,0,0,0,0,0,1
1647,,ROUTL STUD MUSIC EDU,3,0,0,0,0,0,0,0,1,0,0,2
1648,,ROUTL STUD NEW MEDIA,3,0,0,0,0,0,0,0,2,1,0,0
1649,,RSC DRUG DISCOV,3,0,0,0,0,0,1,0,1,0,1,0
1650,3.085,SCI CHINA LIFE SCI,3,0,0,0,1,0,0,0,1,1,0,0
1651,1.938,SCI CHINA TECHNOL SC,3,0,0,0,0,1,0,0,2,0,0,0
1652,2.030,SLEEP BREATH,3,0,1,0,0,0,0,1,0,0,0,1
